postcode,zone,rating,annual_prod,rebate
6447,4.0,1.185,7.8,2730.0
6448,4.0,1.185,7.8,2730.0
6450,4.0,1.185,7.8,2730.0
6452,4.0,1.185,7.8,2730.0
6460,3.0,1.382,9.1,3185.0
6461,3.0,1.382,9.1,3185.0
6462,3.0,1.382,9.1,3185.0
6463,3.0,1.382,9.1,3185.0
6465,3.0,1.382,9.1,3185.0
6466,3.0,1.382,9.1,3185.0
6467,3.0,1.382,9.1,3185.0
6468,2.0,1.536,10.1,3535.0
6470,3.0,1.382,9.1,3185.0
6472,2.0,1.536,10.1,3535.0
6473,3.0,1.382,9.1,3185.0
6475,3.0,1.382,9.1,3185.0
6476,3.0,1.382,9.1,3185.0
6477,3.0,1.382,9.1,3185.0
6479,3.0,1.382,9.1,3185.0
6480,3.0,1.382,9.1,3185.0
6484,3.0,1.382,9.1,3185.0
6485,3.0,1.382,9.1,3185.0
6487,3.0,1.382,9.1,3185.0
6488,3.0,1.382,9.1,3185.0
6489,3.0,1.382,9.1,3185.0
6490,3.0,1.382,9.1,3185.0
6501,3.0,1.382,9.1,3185.0
6502,3.0,1.382,9.1,3185.0
6503,3.0,1.382,9.1,3185.0
6504,3.0,1.382,9.1,3185.0
6505,3.0,1.382,9.1,3185.0
6506,3.0,1.382,9.1,3185.0
6507,2.0,1.536,10.1,3535.0
6509,3.0,1.382,9.1,3185.0
6510,2.0,1.536,10.1,3535.0
6511,2.0,1.536,10.1,3535.0
6512,2.0,1.536,10.1,3535.0
6513,2.0,1.536,10.1,3535.0
6514,2.0,1.536,10.1,3535.0
6515,2.0,1.536,10.1,3535.0
6516,2.0,1.536,10.1,3535.0
6517,2.0,1.536,10.1,3535.0
6518,2.0,1.536,10.1,3535.0
6519,2.0,1.536,10.1,3535.0
6521,2.0,1.536,10.1,3535.0
6522,2.0,1.536,10.1,3535.0
6525,2.0,1.536,10.1,3535.0
6528,2.0,1.536,10.1,3535.0
6530,2.0,1.536,10.1,3535.0
6531,2.0,1.536,10.1,3535.0
6532,2.0,1.536,10.1,3535.0
6535,2.0,1.536,10.1,3535.0
6536,2.0,1.536,10.1,3535.0
6537,1.0,1.6219999999999999,10.7,3745.0
6556,3.0,1.382,9.1,3185.0
6558,3.0,1.382,9.1,3185.0
6560,3.0,1.382,9.1,3185.0
6562,3.0,1.382,9.1,3185.0
6564,3.0,1.382,9.1,3185.0
6566,3.0,1.382,9.1,3185.0
6567,3.0,1.382,9.1,3185.0
6568,3.0,1.382,9.1,3185.0
6569,3.0,1.382,9.1,3185.0
6571,3.0,1.382,9.1,3185.0
6572,3.0,1.382,9.1,3185.0
6574,2.0,1.536,10.1,3535.0
6575,2.0,1.536,10.1,3535.0
6603,3.0,1.382,9.1,3185.0
6605,3.0,1.382,9.1,3185.0
6606,3.0,1.382,9.1,3185.0
6608,2.0,1.536,10.1,3535.0
6609,2.0,1.536,10.1,3535.0
6612,2.0,1.536,10.1,3535.0
6613,2.0,1.536,10.1,3535.0
6614,2.0,1.536,10.1,3535.0
6616,2.0,1.536,10.1,3535.0
6620,2.0,1.536,10.1,3535.0
6623,2.0,1.536,10.1,3535.0
6625,2.0,1.536,10.1,3535.0
6627,2.0,1.536,10.1,3535.0
6628,2.0,1.536,10.1,3535.0
6630,2.0,1.536,10.1,3535.0
6631,2.0,1.536,10.1,3535.0
6632,2.0,1.536,10.1,3535.0
6635,2.0,1.536,10.1,3535.0
6638,2.0,1.536,10.1,3535.0
6639,2.0,1.536,10.1,3535.0
6640,2.0,1.536,10.1,3535.0
6642,1.0,1.6219999999999999,10.7,3745.0
6646,1.0,1.6219999999999999,10.7,3745.0
6701,1.0,1.6219999999999999,10.7,3745.0
6705,1.0,1.6219999999999999,10.7,3745.0
6707,1.0,1.6219999999999999,10.7,3745.0
6710,1.0,1.6219999999999999,10.7,3745.0
6711,1.0,1.6219999999999999,10.7,3745.0
6712,1.0,1.6219999999999999,10.7,3745.0
6713,1.0,1.6219999999999999,10.7,3745.0
6714,1.0,1.6219999999999999,10.7,3745.0
6716,1.0,1.6219999999999999,10.7,3745.0
6718,1.0,1.6219999999999999,10.7,3745.0
6720,1.0,1.6219999999999999,10.7,3745.0
6721,1.0,1.6219999999999999,10.7,3745.0
6722,1.0,1.6219999999999999,10.7,3745.0
6723,1.0,1.6219999999999999,10.7,3745.0
6725,2.0,1.536,10.1,3535.0
6726,2.0,1.536,10.1,3535.0
6728,2.0,1.536,10.1,3535.0
6731,2.0,1.536,10.1,3535.0
6733,2.0,1.536,10.1,3535.0
6740,2.0,1.536,10.1,3535.0
6743,2.0,1.536,10.1,3535.0
6751,1.0,1.6219999999999999,10.7,3745.0
6753,1.0,1.6219999999999999,10.7,3745.0
6754,1.0,1.6219999999999999,10.7,3745.0
6758,1.0,1.6219999999999999,10.7,3745.0
6760,1.0,1.6219999999999999,10.7,3745.0
6761,1.0,1.6219999999999999,10.7,3745.0
6762,1.0,1.6219999999999999,10.7,3745.0
6765,2.0,1.536,10.1,3535.0
6770,1.0,1.6219999999999999,10.7,3745.0
6798,2.0,1.536,10.1,3535.0
6799,2.0,1.536,10.1,3535.0
6800,3.0,1.382,9.1,3185.0
6803,3.0,1.382,9.1,3185.0
6809,3.0,1.382,9.1,3185.0
6817,3.0,1.382,9.1,3185.0
6820,3.0,1.382,9.1,3185.0
6827,3.0,1.382,9.1,3185.0
6830,3.0,1.382,9.1,3185.0
6831,3.0,1.382,9.1,3185.0
6832,3.0,1.382,9.1,3185.0
6837,3.0,1.382,9.1,3185.0
6838,3.0,1.382,9.1,3185.0
6839,3.0,1.382,9.1,3185.0
6840,3.0,1.382,9.1,3185.0
6841,3.0,1.382,9.1,3185.0
6842,3.0,1.382,9.1,3185.0
6843,3.0,1.382,9.1,3185.0
6844,3.0,1.382,9.1,3185.0
6845,3.0,1.382,9.1,3185.0
6846,3.0,1.382,9.1,3185.0
6847,3.0,1.382,9.1,3185.0
6848,3.0,1.382,9.1,3185.0
6849,3.0,1.382,9.1,3185.0
6850,3.0,1.382,9.1,3185.0
6865,3.0,1.382,9.1,3185.0
6872,3.0,1.382,9.1,3185.0
6892,3.0,1.382,9.1,3185.0
6900,3.0,1.382,9.1,3185.0
6901,3.0,1.382,9.1,3185.0
6902,3.0,1.382,9.1,3185.0
6903,3.0,1.382,9.1,3185.0
6904,3.0,1.382,9.1,3185.0
6905,3.0,1.382,9.1,3185.0
6906,3.0,1.382,9.1,3185.0
6907,3.0,1.382,9.1,3185.0
6909,3.0,1.382,9.1,3185.0
6910,3.0,1.382,9.1,3185.0
6911,3.0,1.382,9.1,3185.0
6912,3.0,1.382,9.1,3185.0
6913,3.0,1.382,9.1,3185.0
6914,3.0,1.382,9.1,3185.0
6915,3.0,1.382,9.1,3185.0
6916,3.0,1.382,9.1,3185.0
6917,3.0,1.382,9.1,3185.0
6918,3.0,1.382,9.1,3185.0
6919,3.0,1.382,9.1,3185.0
6920,3.0,1.382,9.1,3185.0
6921,3.0,1.382,9.1,3185.0
6922,3.0,1.382,9.1,3185.0
6923,3.0,1.382,9.1,3185.0
6924,3.0,1.382,9.1,3185.0
6925,3.0,1.382,9.1,3185.0
6926,3.0,1.382,9.1,3185.0
6929,3.0,1.382,9.1,3185.0
6931,3.0,1.382,9.1,3185.0
6932,3.0,1.382,9.1,3185.0
6933,3.0,1.382,9.1,3185.0
6934,3.0,1.382,9.1,3185.0
6935,3.0,1.382,9.1,3185.0
6936,3.0,1.382,9.1,3185.0
6937,3.0,1.382,9.1,3185.0
6938,3.0,1.382,9.1,3185.0
6939,3.0,1.382,9.1,3185.0
6940,3.0,1.382,9.1,3185.0
6941,3.0,1.382,9.1,3185.0
6942,3.0,1.382,9.1,3185.0
6943,3.0,1.382,9.1,3185.0
6944,3.0,1.382,9.1,3185.0
6945,3.0,1.382,9.1,3185.0
6946,3.0,1.382,9.1,3185.0
6947,3.0,1.382,9.1,3185.0
6951,3.0,1.382,9.1,3185.0
6952,3.0,1.382,9.1,3185.0
6953,3.0,1.382,9.1,3185.0
6954,3.0,1.382,9.1,3185.0
6955,3.0,1.382,9.1,3185.0
6956,3.0,1.382,9.1,3185.0
6957,3.0,1.382,9.1,3185.0
6958,3.0,1.382,9.1,3185.0
6959,3.0,1.382,9.1,3185.0
6960,3.0,1.382,9.1,3185.0
6961,3.0,1.382,9.1,3185.0
6963,3.0,1.382,9.1,3185.0
6964,3.0,1.382,9.1,3185.0
6965,3.0,1.382,9.1,3185.0
6966,3.0,1.382,9.1,3185.0
6967,3.0,1.382,9.1,3185.0
6968,3.0,1.382,9.1,3185.0
6969,3.0,1.382,9.1,3185.0
6970,3.0,1.382,9.1,3185.0
6979,3.0,1.382,9.1,3185.0
6980,3.0,1.382,9.1,3185.0
6981,3.0,1.382,9.1,3185.0
6982,3.0,1.382,9.1,3185.0
6983,3.0,1.382,9.1,3185.0
6984,3.0,1.382,9.1,3185.0
6985,3.0,1.382,9.1,3185.0
6986,3.0,1.382,9.1,3185.0
6987,3.0,1.382,9.1,3185.0
6988,3.0,1.382,9.1,3185.0
6989,3.0,1.382,9.1,3185.0
6990,3.0,1.382,9.1,3185.0
6991,3.0,1.382,9.1,3185.0
6992,3.0,1.382,9.1,3185.0
6997,3.0,1.382,9.1,3185.0
7000,4.0,1.185,7.8,2730.0
7001,4.0,1.185,7.8,2730.0
7002,4.0,1.185,7.8,2730.0
7004,4.0,1.185,7.8,2730.0
7005,4.0,1.185,7.8,2730.0
7006,4.0,1.185,7.8,2730.0
7007,4.0,1.185,7.8,2730.0
7008,4.0,1.185,7.8,2730.0
7009,4.0,1.185,7.8,2730.0
7010,4.0,1.185,7.8,2730.0
7011,4.0,1.185,7.8,2730.0
7012,4.0,1.185,7.8,2730.0
7015,4.0,1.185,7.8,2730.0
7016,4.0,1.185,7.8,2730.0
7017,4.0,1.185,7.8,2730.0
7018,4.0,1.185,7.8,2730.0
7019,4.0,1.185,7.8,2730.0
7020,4.0,1.185,7.8,2730.0
7021,4.0,1.185,7.8,2730.0
7022,4.0,1.185,7.8,2730.0
7023,4.0,1.185,7.8,2730.0
7024,4.0,1.185,7.8,2730.0
7025,4.0,1.185,7.8,2730.0
7026,4.0,1.185,7.8,2730.0
7027,4.0,1.185,7.8,2730.0
7030,4.0,1.185,7.8,2730.0
7050,4.0,1.185,7.8,2730.0
7051,4.0,1.185,7.8,2730.0
7052,4.0,1.185,7.8,2730.0
7053,4.0,1.185,7.8,2730.0
7054,4.0,1.185,7.8,2730.0
7055,4.0,1.185,7.8,2730.0
7109,4.0,1.185,7.8,2730.0
7112,4.0,1.185,7.8,2730.0
7113,4.0,1.185,7.8,2730.0
7116,4.0,1.185,7.8,2730.0
7117,4.0,1.185,7.8,2730.0
7119,4.0,1.185,7.8,2730.0
7120,4.0,1.185,7.8,2730.0
7139,4.0,1.185,7.8,2730.0
7140,4.0,1.185,7.8,2730.0
7150,4.0,1.185,7.8,2730.0
7151,4.0,1.185,7.8,2730.0
7155,4.0,1.185,7.8,2730.0
7162,4.0,1.185,7.8,2730.0
7163,4.0,1.185,7.8,2730.0
7170,4.0,1.185,7.8,2730.0
7171,4.0,1.185,7.8,2730.0
7172,4.0,1.185,7.8,2730.0
7173,4.0,1.185,7.8,2730.0
7174,4.0,1.185,7.8,2730.0
7175,4.0,1.185,7.8,2730.0
7176,4.0,1.185,7.8,2730.0
7177,4.0,1.185,7.8,2730.0
7178,4.0,1.185,7.8,2730.0
7179,4.0,1.185,7.8,2730.0
7180,4.0,1.185,7.8,2730.0
7182,4.0,1.185,7.8,2730.0
7183,4.0,1.185,7.8,2730.0
7184,4.0,1.185,7.8,2730.0
7185,4.0,1.185,7.8,2730.0
7186,4.0,1.185,7.8,2730.0
7187,4.0,1.185,7.8,2730.0
7190,4.0,1.185,7.8,2730.0
7209,4.0,1.185,7.8,2730.0
7210,4.0,1.185,7.8,2730.0
7211,4.0,1.185,7.8,2730.0
7212,4.0,1.185,7.8,2730.0
7213,4.0,1.185,7.8,2730.0
7214,4.0,1.185,7.8,2730.0
7215,4.0,1.185,7.8,2730.0
7216,4.0,1.185,7.8,2730.0
7248,4.0,1.185,7.8,2730.0
7249,4.0,1.185,7.8,2730.0
7250,4.0,1.185,7.8,2730.0
7252,4.0,1.185,7.8,2730.0
7253,4.0,1.185,7.8,2730.0
7254,4.0,1.185,7.8,2730.0
7255,4.0,1.185,7.8,2730.0
7256,4.0,1.185,7.8,2730.0
7257,4.0,1.185,7.8,2730.0
7258,4.0,1.185,7.8,2730.0
7259,4.0,1.185,7.8,2730.0
7260,4.0,1.185,7.8,2730.0
7261,4.0,1.185,7.8,2730.0
7262,4.0,1.185,7.8,2730.0
7263,4.0,1.185,7.8,2730.0
7264,4.0,1.185,7.8,2730.0
7265,4.0,1.185,7.8,2730.0
7267,4.0,1.185,7.8,2730.0
7268,4.0,1.185,7.8,2730.0
7270,4.0,1.185,7.8,2730.0
7275,4.0,1.185,7.8,2730.0
7276,4.0,1.185,7.8,2730.0
7277,4.0,1.185,7.8,2730.0
7290,4.0,1.185,7.8,2730.0
7291,4.0,1.185,7.8,2730.0
7292,4.0,1.185,7.8,2730.0
7300,4.0,1.185,7.8,2730.0
7301,4.0,1.185,7.8,2730.0
7302,4.0,1.185,7.8,2730.0
7303,4.0,1.185,7.8,2730.0
7304,4.0,1.185,7.8,2730.0
7305,4.0,1.185,7.8,2730.0
7306,4.0,1.185,7.8,2730.0
7307,4.0,1.185,7.8,2730.0
7310,4.0,1.185,7.8,2730.0
7315,4.0,1.185,7.8,2730.0
7316,4.0,1.185,7.8,2730.0
7320,4.0,1.185,7.8,2730.0
7321,4.0,1.185,7.8,2730.0
7322,4.0,1.185,7.8,2730.0
7325,4.0,1.185,7.8,2730.0
7330,4.0,1.185,7.8,2730.0
7331,4.0,1.185,7.8,2730.0
7466,4.0,1.185,7.8,2730.0
7467,4.0,1.185,7.8,2730.0
7468,4.0,1.185,7.8,2730.0
7469,4.0,1.185,7.8,2730.0
7470,4.0,1.185,7.8,2730.0
8001,4.0,1.185,7.8,2730.0
8002,4.0,1.185,7.8,2730.0
8003,4.0,1.185,7.8,2730.0
8004,4.0,1.185,7.8,2730.0
8005,4.0,1.185,7.8,2730.0
8006,4.0,1.185,7.8,2730.0
8007,4.0,1.185,7.8,2730.0
8008,4.0,1.185,7.8,2730.0
8009,4.0,1.185,7.8,2730.0
8010,4.0,1.185,7.8,2730.0
8011,4.0,1.185,7.8,2730.0
8012,4.0,1.185,7.8,2730.0
8045,4.0,1.185,7.8,2730.0
8051,4.0,1.185,7.8,2730.0
8066,4.0,1.185,7.8,2730.0
8069,4.0,1.185,7.8,2730.0
8070,4.0,1.185,7.8,2730.0
8071,4.0,1.185,7.8,2730.0
8102,4.0,1.185,7.8,2730.0
8107,4.0,1.185,7.8,2730.0
8111,4.0,1.185,7.8,2730.0
8120,4.0,1.185,7.8,2730.0
8205,4.0,1.185,7.8,2730.0
8785,4.0,1.185,7.8,2730.0
9000,3.0,1.382,9.1,3185.0
9001,3.0,1.382,9.1,3185.0
9002,3.0,1.382,9.1,3185.0
9005,3.0,1.382,9.1,3185.0
9007,3.0,1.382,9.1,3185.0
9009,3.0,1.382,9.1,3185.0
9010,3.0,1.382,9.1,3185.0
9013,3.0,1.382,9.1,3185.0
9015,3.0,1.382,9.1,3185.0
9464,3.0,1.382,9.1,3185.0
9726,3.0,1.382,9.1,3185.0
