postcode,installations,output,suburb_id,suburb,state,long,lat
6707,179,2205.598,10487,NORTH WEST CAPE,WA,113.95479099999999,-22.265028
6710,302,2671.8959999999997,10488,CANE,WA,115.448968,-22.133456
6710,302,2671.8959999999997,10489,ONSLOW,WA,115.448968,-22.133456
6710,302,2671.8959999999997,10490,PEEDAMULLA,WA,115.448968,-22.133456
6710,302,2671.8959999999997,10491,TALANDJI,WA,115.448968,-22.133456
6710,302,2671.8959999999997,10492,YANNARIE,WA,115.448968,-22.133456
6713,58,562.15,10495,DAMPIER,WA,116.709548,-20.676313
6713,58,562.15,10496,DAMPIER ARCHIPELAGO,WA,116.709548,-20.676313
6714,678,5560.170999999999,10497,ANTONYMYRE,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10498,BALLA BALLA,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10499,BAYNTON,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10500,BULGARRA,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10501,BURRUP,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10502,CLEAVERVILLE,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10503,COOYA POOYA,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10504,GAP RIDGE,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10505,GNOOREA,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10506,KARRATHA,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10507,KARRATHA INDUSTRIAL ESTATE,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10508,MAITLAND,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10509,MARDIE,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10510,MILLARS WELL,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10511,MOUNT ANKETELL,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10512,MULATAGA,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10513,NICKOL,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10514,PEGS CREEK,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10515,SHERLOCK,WA,116.34993300000001,-21.145063
6714,678,5560.170999999999,10516,STOVE HILL,WA,116.34993300000001,-21.145063
6716,3,14.18,10517,FORTESCUE,WA,116.311985,-21.605319
6716,3,14.18,10518,HAMERSLEY RANGE,WA,116.311985,-21.605319
6716,3,14.18,10519,MILLSTREAM,WA,116.311985,-21.605319
6716,3,14.18,10520,PANNAWONICA,WA,116.311985,-21.605319
6718,29,262.765,10521,ROEBOURNE,WA,117.74096899999999,-20.971498999999998
6718,29,262.765,10522,WHIM CREEK,WA,117.74096899999999,-20.971498999999998
6720,21,384.76,10523,COSSACK,WA,117.06761399999999,-20.699288
6720,21,384.76,10524,POINT SAMSON,WA,117.06761399999999,-20.699288
6720,21,384.76,10525,WICKHAM,WA,117.06761399999999,-20.699288
6721,125,1197.346,10526,INDEE,WA,118.44171599999999,-20.710798999999998
6721,125,1197.346,10527,MUNDABULLANGANA,WA,118.44171599999999,-20.710798999999998
6721,125,1197.346,10528,PARDOO,WA,118.44171599999999,-20.710798999999998
6721,125,1197.346,10529,PORT HEDLAND,WA,118.44171599999999,-20.710798999999998
6721,125,1197.346,10530,REDBANK,WA,118.44171599999999,-20.710798999999998
6721,125,1197.346,10531,STRELLEY,WA,118.44171599999999,-20.710798999999998
6721,125,1197.346,10532,WALLAREENYA,WA,118.44171599999999,-20.710798999999998
6721,125,1197.346,10533,WEDGEFIELD,WA,118.44171599999999,-20.710798999999998
6722,237,1454.65,10534,BOODARIE,WA,118.606673,-20.407853
6722,237,1454.65,10535,DE GREY,WA,118.606673,-20.407853
6722,237,1454.65,10536,FINUCANE,WA,118.606673,-20.407853
6722,237,1454.65,10537,PIPPINGARRA,WA,118.606673,-20.407853
6722,237,1454.65,10538,SOUTH HEDLAND,WA,118.606673,-20.407853
6725,461,5507.191999999999,10540,BILINGURR,WA,122.75379199999999,-18.773365
6725,461,5507.191999999999,10541,BROOME,WA,122.75379199999999,-18.773365
6725,461,5507.191999999999,10542,DAMPIER PENINSULA,WA,122.75379199999999,-18.773365
6725,461,5507.191999999999,10543,DJUGUN,WA,122.75379199999999,-18.773365
6725,461,5507.191999999999,10544,EIGHTY MILE BEACH,WA,122.75379199999999,-18.773365
6725,461,5507.191999999999,10545,GINGERAH,WA,122.75379199999999,-18.773365
6725,461,5507.191999999999,10546,LAGRANGE,WA,122.75379199999999,-18.773365
6725,461,5507.191999999999,10547,MINYIRR,WA,122.75379199999999,-18.773365
6725,461,5507.191999999999,10548,ROEBUCK,WA,122.75379199999999,-18.773365
6725,461,5507.191999999999,10549,WATERBANK,WA,122.75379199999999,-18.773365
6726,160,1625.991,10550,CABLE BEACH,WA,122.196423,-17.950181
6728,172,2791.245,10551,CAMBALLIN,WA,124.59196200000001,-17.090606
6728,172,2791.245,10552,DERBY,WA,124.59196200000001,-17.090606
6728,172,2791.245,10553,GEEGULLY CREEK,WA,124.59196200000001,-17.090606
6728,172,2791.245,10554,KIMBOLTON,WA,124.59196200000001,-17.090606
6728,172,2791.245,10555,KING LEOPOLD RANGES,WA,124.59196200000001,-17.090606
6728,172,2791.245,10556,MEDA,WA,124.59196200000001,-17.090606
6728,172,2791.245,10557,ST GEORGE RANGES,WA,124.59196200000001,-17.090606
6728,172,2791.245,10558,WILLARE,WA,124.59196200000001,-17.090606
6740,30,334.55400000000003,10561,DRYSDALE RIVER,WA,128.397192,-14.962685999999998
6740,30,334.55400000000003,10562,KALUMBURU,WA,128.397192,-14.962685999999998
6740,30,334.55400000000003,10563,MITCHELL PLATEAU,WA,128.397192,-14.962685999999998
6740,30,334.55400000000003,10564,OOMBULGURRI,WA,128.397192,-14.962685999999998
6740,30,334.55400000000003,10565,PRINCE REGENT RIVER,WA,128.397192,-14.962685999999998
6740,30,334.55400000000003,10566,WYNDHAM,WA,128.397192,-14.962685999999998
6743,281,2727.925,10567,CAMBRIDGE GULF,WA,129.66200800000001,-17.293532
6743,281,2727.925,10568,DURACK,WA,129.66200800000001,-17.293532
6743,281,2727.925,10569,GIBB,WA,129.66200800000001,-17.293532
6743,281,2727.925,10570,KUNUNURRA,WA,129.66200800000001,-17.293532
6743,281,2727.925,10571,LAKE ARGYLE,WA,129.66200800000001,-17.293532
6743,281,2727.925,10572,WARMUN,WA,129.66200800000001,-17.293532
6751,20,249.423,10573,CHICHESTER,WA,117.057776,-22.141251
6751,20,249.423,10574,INNAWANGA,WA,117.057776,-22.141251
6751,20,249.423,10575,JUNA DOWNS,WA,117.057776,-22.141251
6751,20,249.423,10576,KARIJINI,WA,117.057776,-22.141251
6751,20,249.423,10577,MOUNT SHEILA,WA,117.057776,-22.141251
6751,20,249.423,10578,MULGA DOWNS,WA,117.057776,-22.141251
6751,20,249.423,10579,NANUTARRA,WA,117.057776,-22.141251
6751,20,249.423,10580,ROCKLEA,WA,117.057776,-22.141251
6751,20,249.423,10581,TOM PRICE,WA,117.057776,-22.141251
6751,20,249.423,10582,WITTENOOM,WA,117.057776,-22.141251
6753,77,1346.905,10583,NEWMAN,WA,119.714082,-23.154069
6754,3,23.13,10584,PARABURDOO,WA,117.47663,-23.303751000000002
6758,14,164.90400000000002,10585,NULLAGINE,WA,120.28226699999999,-22.055582
6760,35,186.292,10586,MARBLE BAR,WA,124.383893,-22.026615
6765,27,280.422,10589,FITZROY CROSSING,WA,125.282055,-18.752827
6765,27,280.422,10590,MOUNT HARDMAN,WA,125.282055,-18.752827
6770,31,648.617,10591,HALLS CREEK,WA,127.32076399999998,-18.705507
6770,31,648.617,10592,MCBEATH,WA,127.32076399999998,-18.705507
6770,31,648.617,21797,MUELLER RANGES,WA,126.7424652,-18.40885569
6770,31,648.617,21798,ORD RIVER,WA,128.002653,-17.88935874
6770,31,648.617,21799,PURNULULU,WA,128.5465458,-17.4484816
6770,31,648.617,21800,STURT CREEK,WA,127.9918203,-19.00768993
6770,31,648.617,21801,TANAMI,WA,127.50090130000001,-20.80936757
6798,83,528.55,10593,CHRISTMAS ISLAND,WA,105.64067,-10.487053
6799,13,78.58,10594,HOME ISLAND COCOS (KEELING) ISLANDS,WA,96.83152,-12.169719
6799,13,78.58,10595,WEST ISLAND COCOS (KEELING) ISLANDS,WA,96.83152,-12.169719
6872,1,5.0,10336,WEST PERTH,WA,115.876395,-31.94319
6901,2,6.12,10339,WEST LEEDERVILLE,WA,115.875924,-31.944547999999998
6902,1,2.28,10340,LEEDERVILLE,WA,115.83433500000001,-31.935675
6903,3,6.5,10341,LEEDERVILLE,WA,115.83433500000001,-31.935675
6904,2,5.04,10342,SUBIACO,WA,115.83462800000001,-31.943654
6904,2,5.04,22865,SUBIACO PO,WA,0.0,0.0
6906,3,9.02,10344,NORTH PERTH,WA,115.76096100000001,-31.982001
6907,2,8.132,10345,NEDLANDS,WA,115.80469199999999,-31.985791
6909,4,13.6,10346,NEDLANDS,WA,115.80469199999999,-31.985791
6910,2,41.394,10347,CLAREMONT,WA,115.77450400000001,-31.981493
6911,3,6.4,10348,COTTESLOE,WA,115.761982,-32.403407
6912,4,6.03,10349,MOSMAN PARK,WA,115.763135,-32.011748
6913,1,1.5,10350,WEMBLEY,WA,115.80816899999999,-31.936389000000002
6914,4,50.06,10351,BALCATTA,WA,115.815211,-31.861596000000002
6915,3,4.1,10352,MOUNT HAWTHORN,WA,115.848262,-31.954127000000003
6916,3,8.25,10353,OSBORNE PARK,WA,115.804802,-31.885883000000003
6916,3,8.25,10354,OSBORNE PARK DC,WA,115.804802,-31.885883000000003
6917,1,17.0,10355,OSBORNE PARK,WA,115.804802,-31.885883000000003
6918,3,4.1,10356,INNALOO,WA,115.786821,-31.891957
6920,2,6.2,10358,NORTH BEACH,WA,115.775442,-31.859408000000002
6921,8,28.85,10359,KARRINYUP,WA,115.791881,-31.882332
6922,9,26.52,10360,SCARBOROUGH,WA,115.79501,-31.901384999999998
6923,6,83.39,10361,HILLARYS,WA,115.754405,-31.79583
6924,5,14.06,10362,GREENWOOD,WA,115.797347,-32.559825
6926,8,36.54,10364,KALAMUNDA,WA,116.012518,-31.939027000000003
6929,2,8.01,10365,MOUNT LAWLEY,WA,115.848262,-31.954127000000003
6931,3,5.72,10366,MAYLANDS,WA,115.89958899999999,-31.938107000000002
6933,5,11.785,10368,BAYSWATER,WA,115.89654499999999,-31.907152000000004
6934,3,6.67,10369,BASSENDEAN,WA,115.92110100000001,-31.915103000000002
6935,2,5.97,10370,GUILDFORD,WA,115.921132,-31.923723
6941,1,4.64,10376,MIRRABOOKA,WA,115.855186,-31.842045000000002
6943,2,3.12,10378,MORLEY,WA,115.89291999999999,-31.887921000000002
6944,4,43.51,10379,MALAGA,WA,115.895533,-31.864862
6946,5,14.68,10381,WANNEROO,WA,115.71508100000001,-31.617559000000004
6947,1,39.96,10382,WANGARA DC,WA,115.845329,-31.694440000000004
6951,2,3.1,10383,SOUTH PERTH,WA,115.821722,-32.068705
6952,4,11.84,10384,COMO,WA,115.81791899999999,-31.891696000000003
6953,6,37.495,10385,APPLECROSS,WA,115.837525,-32.024363
6954,4,7.2,10386,BOORAGOON,WA,115.825994,-32.040061
6955,15,44.5,10387,WILLETTON,WA,115.89077900000001,-32.061501
6956,1,1.67,10388,MELVILLE,WA,115.85358799999999,-31.988065000000002
6957,3,7.24,10389,PALMYRA,WA,115.783732,-32.038228000000004
6959,5,35.439,10391,FREMANTLE,WA,115.986396,-32.067114000000004
6963,4,8.065,10394,HAMILTON HILL,WA,115.788706,-32.076945
6964,6,16.694000000000003,10395,SUCCESS,WA,115.860179,-32.022746000000005
6966,4,53.31,10397,KWINANA,WA,115.859834,-32.143195
6968,7,19.8,10399,ROCKINGHAM,WA,115.78268899999999,-32.107766
6979,3,7.74,10402,VICTORIA PARK,WA,115.89619499999999,-31.954583000000003
6981,3,8.13,10404,EAST VICTORIA PARK,WA,115.87696399999999,-31.951832
6982,3,9.74,10405,BENTLEY,WA,116.169125,-31.869816999999998
6984,3,4.64,10407,BELMONT,WA,115.933458,-31.965766
6985,5,15.65,10408,CLOVERDALE,WA,115.600155,-33.625285
6988,3,4.78,10411,THORNLIE,WA,115.96476399999999,-32.050009
6989,2,6.52,10412,MADDINGTON,WA,116.009575,-32.039597
6990,4,12.52,10413,GOSNELLS,WA,116.00846100000001,-32.060407
6991,6,15.37,10414,KELMSCOTT,WA,116.095955,-32.097879999999996
6992,7,19.01,10415,ARMADALE,WA,115.920395,-31.964503000000004
7000,768,4267.244000000001,10417,BATHURST STREET PO,TAS,147.308002,-42.878355
7000,768,4267.244000000001,10418,GLEBE,TAS,147.308002,-42.878355
7000,768,4267.244000000001,10419,HOBART,TAS,147.308002,-42.878355
7000,768,4267.244000000001,10420,MOUNT STUART,TAS,147.308002,-42.878355
7000,768,4267.244000000001,10421,NORTH HOBART,TAS,147.308002,-42.878355
7000,768,4267.244000000001,10422,QUEENS DOMAIN,TAS,147.308002,-42.878355
7000,768,4267.244000000001,10423,WEST HOBART,TAS,147.308002,-42.878355
7001,5,97.66,10424,HOBART,TAS,146.356055,-43.535913
7001,5,97.66,10425,TASMAN ISLAND,TAS,146.356055,-43.535913
7002,3,13.5,10426,NORTH HOBART,TAS,147.446349,-42.899691
7004,503,1783.818,10427,BATTERY POINT,TAS,147.328928,-42.890147999999996
7004,503,1783.818,10428,SOUTH HOBART,TAS,147.328928,-42.890147999999996
7005,726,3162.0890000000004,10429,DYNNYRNE,TAS,147.3368,-42.916204
7005,726,3162.0890000000004,10430,LOWER SANDY BAY,TAS,147.3368,-42.916204
7005,726,3162.0890000000004,10431,SANDY BAY,TAS,147.3368,-42.916204
7005,726,3162.0890000000004,10432,UNIVERSITY OF TASMANIA,TAS,147.3368,-42.916204
7006,10,42.325,10433,SANDY BAY,TAS,147.344395,-42.908108
7007,251,1143.339,10434,MOUNT NELSON,TAS,147.319501,-42.922863
7007,251,1143.339,10435,TOLMANS HILL,TAS,147.319501,-42.922863
7008,726,2741.4320000000002,10436,CORNELIAN BAY,TAS,147.29326799999998,-42.861932
7008,726,2741.4320000000002,10437,LENAH VALLEY,TAS,147.29326799999998,-42.861932
7008,726,2741.4320000000002,10438,NEW TOWN,TAS,147.29326799999998,-42.861932
7009,665,2833.9429999999998,10439,DERWENT PARK,TAS,147.289682,-42.842607
7009,665,2833.9429999999998,10440,LUTANA,TAS,147.289682,-42.842607
7009,665,2833.9429999999998,10441,MOONAH,TAS,147.289682,-42.842607
7009,665,2833.9429999999998,10442,WEST MOONAH,TAS,147.289682,-42.842607
7010,843,3753.566,10443,DOWSING POINT,TAS,147.212366,-42.85913
7010,843,3753.566,10444,ELWICK,TAS,147.212366,-42.85913
7010,843,3753.566,10445,GLENORCHY,TAS,147.212366,-42.85913
7010,843,3753.566,10446,GOODWOOD,TAS,147.212366,-42.85913
7010,843,3753.566,10447,MONTROSE,TAS,147.212366,-42.85913
7010,843,3753.566,10448,ROSETTA,TAS,147.212366,-42.85913
7011,914,3306.4190000000003,10449,AUSTINS FERRY,TAS,147.230065,-42.793393
7011,914,3306.4190000000003,10450,BERRIEDALE,TAS,147.230065,-42.793393
7011,914,3306.4190000000003,10451,CHIGWELL,TAS,147.230065,-42.793393
7011,914,3306.4190000000003,10452,CLAREMONT,TAS,147.230065,-42.793393
7012,89,362.84,10453,COLLINSVALE,TAS,147.174382,-42.833718
7012,89,362.84,10454,GLENLUSK,TAS,147.174382,-42.833718
7015,739,2975.095,10455,FLAGSTAFF GULLY,TAS,147.360174,-42.83903
7015,739,2975.095,10456,GEILSTON BAY,TAS,147.360174,-42.83903
7015,739,2975.095,10457,LINDISFARNE,TAS,147.360174,-42.83903
7015,739,2975.095,10458,ROSE BAY,TAS,147.360174,-42.83903
7016,123,464.41900000000004,10459,RISDON VALE,TAS,147.346381,-42.813551000000004
7017,662,2901.191,10460,GRASSTREE HILL,TAS,147.315111,-42.719274
7017,662,2901.191,10461,HONEYWOOD,TAS,147.315111,-42.719274
7017,662,2901.191,10462,OLD BEACH,TAS,147.315111,-42.719274
7017,662,2901.191,10179,OTAGO,TAS,147.315111,-42.719274
7017,662,2901.191,10180,RISDON,TAS,147.315111,-42.719274
7017,662,2901.191,10181,TEA TREE,TAS,147.315111,-42.719274
7018,1489,6107.526,10182,BELLERIVE,TAS,147.385681,-42.877588
7018,1489,6107.526,10183,HOWRAH,TAS,147.385681,-42.877588
7018,1489,6107.526,10184,MONTAGU BAY,TAS,147.385681,-42.877588
7018,1489,6107.526,10185,MORNINGTON,TAS,147.385681,-42.877588
7018,1489,6107.526,10186,ROSNY,TAS,147.385681,-42.877588
7018,1489,6107.526,10187,ROSNY PARK,TAS,147.385681,-42.877588
7018,1489,6107.526,10188,TRANMERE,TAS,147.385681,-42.877588
7018,1489,6107.526,10189,WARRANE,TAS,147.385681,-42.877588
7019,338,1345.717,10190,CLARENDON VALE,TAS,147.43333700000002,-42.898778
7019,338,1345.717,10191,OAKDOWNS,TAS,147.43333700000002,-42.898778
7019,338,1345.717,10192,ROKEBY,TAS,147.43333700000002,-42.898778
7020,304,1324.6129999999998,10193,CLIFTON BEACH,TAS,147.47851,-42.965740999999994
7020,304,1324.6129999999998,10194,SANDFORD,TAS,147.47851,-42.965740999999994
7021,196,868.346,10195,LAUDERDALE,TAS,147.480017,-42.906796
7022,97,379.14,10196,SOUTH ARM,TAS,147.47988,-43.053156
7023,43,178.958,10197,OPOSSUM BAY,TAS,147.409324,-42.988314
7024,66,225.998,10198,CREMORNE,TAS,147.512182,-42.950412
7025,218,1020.456,10199,DULCOT,TAS,147.439671,-42.730264
7025,218,1020.456,10200,RICHMOND,TAS,147.439671,-42.730264
7026,99,440.13599999999997,10201,CAMPANIA,TAS,147.451363,-42.646044
7027,31,138.555,10202,COLEBROOK,TAS,147.38349499999998,-42.536377
7030,1252,5665.693,10203,APSLEY,TAS,146.958381,-42.304288
7030,1252,5665.693,10204,ARTHURS LAKE,TAS,146.958381,-42.304288
7030,1252,5665.693,10205,BAGDAD,TAS,146.958381,-42.304288
7030,1252,5665.693,10206,BAGDAD NORTH,TAS,146.958381,-42.304288
7030,1252,5665.693,10207,BOTHWELL,TAS,146.958381,-42.304288
7030,1252,5665.693,10208,BRIDGEWATER,TAS,146.958381,-42.304288
7030,1252,5665.693,10209,BRIGHTON,TAS,146.958381,-42.304288
7030,1252,5665.693,10210,BROADMARSH,TAS,146.958381,-42.304288
7030,1252,5665.693,10211,CRAMPS BAY,TAS,146.958381,-42.304288
7030,1252,5665.693,10212,DROMEDARY,TAS,146.958381,-42.304288
7030,1252,5665.693,10213,DYSART,TAS,146.958381,-42.304288
7030,1252,5665.693,10214,ELDERSLIE,TAS,146.958381,-42.304288
7030,1252,5665.693,10215,FLINTSTONE,TAS,146.958381,-42.304288
7030,1252,5665.693,10216,GAGEBROOK,TAS,146.958381,-42.304288
7030,1252,5665.693,10217,GRANTON,TAS,146.958381,-42.304288
7030,1252,5665.693,21808,HERDSMANS COVE,TAS,147.2648366,-42.75066477
7030,1252,5665.693,10218,HERMITAGE,TAS,146.958381,-42.304288
7030,1252,5665.693,10219,INTERLAKEN,TAS,146.958381,-42.304288
7030,1252,5665.693,10220,JERICHO,TAS,146.958381,-42.304288
7030,1252,5665.693,10221,KEMPTON,TAS,146.958381,-42.304288
7030,1252,5665.693,10222,LAKE SORELL,TAS,146.958381,-42.304288
7030,1252,5665.693,10223,LIAWENEE,TAS,146.958381,-42.304288
7030,1252,5665.693,10224,LOWER MARSHES,TAS,146.958381,-42.304288
7030,1252,5665.693,10225,MANGALORE,TAS,146.958381,-42.304288
7030,1252,5665.693,10226,MELTON MOWBRAY,TAS,146.958381,-42.304288
7030,1252,5665.693,10227,MIENA,TAS,146.958381,-42.304288
7030,1252,5665.693,10228,MILLERS BLUFF,TAS,146.958381,-42.304288
7030,1252,5665.693,10229,MORASS BAY,TAS,146.958381,-42.304288
7030,1252,5665.693,10230,PELHAM,TAS,146.958381,-42.304288
7030,1252,5665.693,10231,PONTVILLE,TAS,146.958381,-42.304288
7030,1252,5665.693,10232,SHANNON,TAS,146.958381,-42.304288
7030,1252,5665.693,10233,STEPPES,TAS,146.958381,-42.304288
7030,1252,5665.693,10234,TODS CORNER,TAS,146.958381,-42.304288
7030,1252,5665.693,10235,WADDAMANA,TAS,146.958381,-42.304288
7030,1252,5665.693,10236,WILBURVILLE,TAS,146.958381,-42.304288
7050,1008,4364.849,10237,ALBION HEIGHTS,TAS,147.298181,-42.975502
7050,1008,4364.849,10238,KINGSTON,TAS,147.298181,-42.975502
7050,1008,4364.849,10239,KINGSTON BEACH,TAS,147.298181,-42.975502
7051,24,97.94,10240,KINGSTON,TAS,147.327238,-42.987394
7052,626,2555.763,10241,BLACKMANS BAY,TAS,147.309302,-43.008052
7053,297,1165.103,10242,BONNET HILL,TAS,147.33469499999998,-42.947314
7053,297,1165.103,10243,TAROONA,TAS,147.33469499999998,-42.947314
7054,932,3938.1259999999997,10244,BARRETTA,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10245,CONINGHAM,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10246,ELECTRONA,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10247,FERN TREE,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10248,HOWDEN,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10249,LESLIE VALE,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10250,LOWER SNUG,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10251,MARGATE,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10252,NEIKA,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10253,NIERINNA,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10254,PIERSONS POINT,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10255,RIDGEWAY,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10256,SNUG,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10257,TINDERBOX,TAS,147.256698,-43.00658
7054,932,3938.1259999999997,10258,WELLINGTON PARK,TAS,147.256698,-43.00658
7055,48,544.645,10259,HUNTINGFIELD,TAS,147.285203,-42.994715
7109,923,4461.117,10260,CATAMARAN,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10261,CRABTREE,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10262,CRADOC,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10263,GLAZIERS BAY,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10264,GLEN HUON,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10265,GLENDEVIE,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10266,GROVE,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10267,HASTINGS,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10268,HUONVILLE,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10269,IDA BAY,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10270,JUDBURY,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10271,LONNAVALE,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10272,LOWER LONGLEY,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10273,LOWER WATTLE GROVE,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10274,LUCASTON,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10275,LUNE RIVER,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10276,LYMINGTON,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10277,MOUNTAIN RIVER,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10278,PETCHEYS BAY,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10279,RAMINEA,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10280,RANELAGH,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10281,RECHERCHE,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10282,SOUTHPORT,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10283,SOUTHPORT LAGOON,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10284,STRATHBLANE,TAS,146.52406399999998,-43.571087
7109,923,4461.117,10285,WATERLOO,TAS,146.52406399999998,-43.571087
