Postcode,Installation_2001,Output_2001,Installation_2002,Output_2002,Installation_2003,Output_2003,Installation_2004,Output_2004,Installation_2005,Output_2005,Installation_2006,Output_2006,Installation_2007,Output_2007,Installation_2008,Output_2008,Installation_2009,Output_2009,Installation_2010,Output_2010,Installation_2011,Output_2011,Installation_2012,Output_2012,Installation_2013,Output_2013,Installation_2014,Output_2014,Installation_2015,Output_2015,Installation_2016,Output_2016,Installation_2017,Output_2017,Installation_2018,Output_2018,Installation_2019,Output_2019,Installation_2020,Output_2020,Installation_2021,Output_2021
4073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.97,49.0,63.524,119.0,225.683,270.0,634.565,338.0,1226.533,163.0,645.65,159.0,775.35,94.0,446.14,67.0,516.755,94.0,854.983,81.0,752.075,140.0,1065.08,181,1645.345,69,558.145
4074,0.0,0.0,0.0,0.0,1.0,1.05,1.0,0.08,1.0,0.25,0.0,0.0,3.0,3.764,14.0,19.012,115.0,151.585,331.0,627.342,705.0,1606.338,872.0,2769.524,474.0,1722.47,382.0,1732.807,229.0,1130.975,161.0,905.037,266.0,1842.139,233.0,1747.3,311.0,2422.345,455,3728.575,166,1316.535
4075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,1.0,2.0,5.0,6.353,15.0,17.539,87.0,114.642,180.0,320.103,396.0,868.756,493.0,1518.683,274.0,1000.202,228.0,939.944,165.0,754.505,122.0,712.985,175.0,1082.668,209.0,1412.046,263.0,2237.458,395,3229.6,137,1267.875
4076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.504,12.0,19.03,54.0,135.65,106.0,247.476,141.0,424.005,91.0,383.306,78.0,437.28,49.0,440.29,41.0,643.235,50.0,1165.855,42.0,596.825,71.0,1547.705,78,997.89,43,1025.095
4077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.66,0.0,0.0,0.0,0.0,11.0,12.586,77.0,95.76,289.0,495.742,645.0,1287.027,792.0,2125.355,367.0,1263.0,377.0,1570.645,213.0,987.025,148.0,848.23,173.0,1179.28,183.0,1316.482,323.0,2446.035,483,4417.46,141,1117.405
4078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.958,12.0,10.872,89.0,113.69,289.0,507.141,636.0,1330.678,911.0,2550.897,365.0,1344.047,343.0,1525.075,226.0,1117.8,151.0,777.29,195.0,1079.38,211.0,1290.03,364.0,2510.91,478,3605.7,167,1279.68
4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.45,0.0,0.0,5.0,7.38,36.0,49.198,50.0,74.96,68.0,155.09,153.0,351.425,180.0,631.982,123.0,460.097,64.0,262.212,66.0,399.5,55.0,512.485,75.0,785.012,70.0,597.89,95.0,1238.59,140,1492.025,46,430.855
4102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,18.9,1.0,2.1,4.0,9.108,21.0,29.55,35.0,64.844,93.0,200.54,75.0,224.9,51.0,223.555,30.0,136.98,49.0,324.565,32.0,224.24,21.0,152.445,40.0,370.535,47.0,463.82,68,676.115,26,242.625
4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.155,46.0,64.194,58.0,95.35,183.0,388.055,222.0,670.805,107.0,381.855,78.0,306.825,95.0,370.595,68.0,310.709,75.0,416.239,71.0,586.032,96.0,664.268,148,1060.09,67,472.865
4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.0,0.0,6.0,8.328,19.0,24.092,41.0,83.494,46.0,107.818,90.0,315.668,63.0,251.275,45.0,190.02,30.0,121.24,29.0,168.815,52.0,379.98,58.0,361.054,48.0,512.04,72,571.065,40,483.81
4105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.41,6.0,7.35,38.0,46.718,93.0,165.359,174.0,352.657,275.0,817.08,135.0,512.541,110.0,553.145,88.0,382.395,72.0,459.135,88.0,633.115,71.0,549.875,128.0,1048.577,161,1267.805,53,453.22
4106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.065,9.0,10.615,18.0,28.687,29.0,58.745,41.0,161.17,37.0,304.903,17.0,227.02,10.0,51.87,14.0,130.79,21.0,369.82,33.0,726.93,40.0,992.155,72,951.57,20,389.51
4107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.503,31.0,40.005,54.0,90.288,105.0,213.687,170.0,499.85,100.0,440.035,67.0,376.135,45.0,214.85,39.0,340.67,57.0,362.92,95.0,886.885,106.0,1225.67,128,1260.82,38,311.335
4108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,5.0,6.695,19.0,21.657,61.0,96.329,122.0,302.547,199.0,735.419,85.0,371.605,96.0,508.245,62.0,448.05,47.0,309.06,55.0,664.365,51.0,625.629,84.0,1011.025,113,1519.685,36,387.105
4109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.39,0.0,0.0,3.0,5.575,22.0,28.174,140.0,186.487,480.0,849.412,1337.0,2784.614,1533.0,4684.411,574.0,2130.405,524.0,2308.927,290.0,1460.265,235.0,1228.725,250.0,1548.9,247.0,1684.871,365.0,2793.834,507,4008.675,166,1354.14
4110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,7.152,26.0,33.62,107.0,191.82,259.0,586.653,371.0,1128.12,149.0,620.63,151.0,780.085,101.0,787.54,68.0,728.275,130.0,1362.805,202.0,1909.894,420.0,4117.025,601,6288.31,180,1662.465
4111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.24,14.0,20.395,22.0,43.96,30.0,91.745,13.0,55.795,13.0,56.199,7.0,31.98,4.0,36.94,11.0,64.22,2.0,12.58,6.0,44.71,8,79.37,6,50.605
4112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.405,32.0,42.28,86.0,156.638,269.0,560.815,330.0,960.21,99.0,351.715,118.0,476.275,91.0,430.865,67.0,380.435,93.0,539.3,78.0,506.62,111.0,835.725,168,1281.245,45,401.47
4113,0.0,0.0,1.0,1.8,0.0,0.0,1.0,1.65,1.0,2.0,0.0,0.0,0.0,0.0,11.0,11.918,100.0,130.564,336.0,558.73,824.0,1660.055,1000.0,2863.19,414.0,1453.231,355.0,1633.006,177.0,909.145,149.0,784.18,172.0,1218.53,152.0,1156.498,281.0,2455.64,409,3716.785,156,1211.13
4114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.527,95.0,107.914,231.0,409.626,515.0,990.0,526.0,1356.135,273.0,902.195,227.0,913.393,161.0,924.085,110.0,674.69,101.0,682.605,119.0,1011.095,164.0,1406.32,306,2701.445,94,723.49
4115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.567,75.0,97.979,250.0,424.999,535.0,1137.255,821.0,2432.863,367.0,1392.809,362.0,1585.095,204.0,1055.515,136.0,767.455,149.0,829.635,152.0,957.3,286.0,2015.625,340,2856.995,137,1021.82
4116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.737,82.0,128.094,306.0,541.068,908.0,1884.423,1061.0,3104.601,410.0,1551.81,380.0,1705.559,230.0,1109.075,149.0,794.35,192.0,1103.905,174.0,1104.538,313.0,2216.94,519,4198.41,174,1400.49
4117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.05,14.0,29.74,40.0,79.04,35.0,87.92,18.0,62.06,23.0,64.665,18.0,75.84,17.0,134.1,20.0,291.285,38.0,497.48,53.0,543.625,72,1170.7,16,259.19
4118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.58,16.0,18.927,123.0,151.417,384.0,677.436,842.0,1859.652,1092.0,3085.343,516.0,1862.845,458.0,1833.237,280.0,1417.365,250.0,1311.38,270.0,1568.215,322.0,2193.48,462.0,3365.98,560,4503.67,289,2270.605
4119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.1,22.0,25.88,74.0,120.498,196.0,404.904,247.0,784.647,134.0,494.752,109.0,537.425,73.0,345.34,36.0,231.89,59.0,695.815,86.0,843.45,107.0,1148.16,143,1775.045,56,504.095
4120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.05,17.0,24.515,46.0,94.143,88.0,179.225,99.0,285.755,59.0,224.825,48.0,193.28,39.0,172.765,27.0,149.445,41.0,283.5,39.0,383.17,56.0,377.785,70,613.235,39,319.615
4121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.52,5.0,5.645,24.0,32.486,90.0,119.695,180.0,309.919,344.0,746.096,521.0,1560.56,326.0,1226.693,241.0,996.807,182.0,865.775,152.0,757.08,193.0,1187.299,180.0,1261.191,297.0,2157.483,368,3027.025,136,1108.27
4122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.365,1.0,0.13,7.0,6.287,28.0,33.852,168.0,215.217,432.0,742.054,788.0,1650.927,1110.0,3257.601,563.0,2055.926,487.0,2097.76,305.0,1475.16,216.0,1266.779,265.0,1818.84,274.0,1892.261,420.0,3100.876,580,4637.42,243,1878.965
4123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.05,8.0,14.522,80.0,103.365,216.0,423.834,536.0,1014.59,595.0,1659.219,320.0,1039.194,316.0,1247.005,232.0,1075.21,179.0,886.596,218.0,1380.471,302.0,2062.636,429.0,3163.816,575,4714.755,184,1562.75
4124,1.0,2.4,0.0,0.0,1.0,1.28,2.0,2.16,2.0,3.5,1.0,1.503,1.0,1.008,11.0,13.873,108.0,135.243,345.0,669.185,609.0,1432.099,782.0,2551.688,434.0,1622.502,329.0,1402.238,229.0,1115.825,214.0,1120.155,230.0,1512.868,362.0,2583.076,473.0,3752.829,679,6010.745,718,5717.479
4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.455,40.0,49.289,120.0,226.21,397.0,872.437,290.0,1005.89,166.0,660.615,113.0,503.245,72.0,349.42,61.0,416.705,75.0,429.11,115.0,818.79,180.0,1296.02,255,2127.795,153,1163.22
4127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.002,12.0,12.085,113.0,157.802,298.0,513.271,600.0,1218.09,745.0,2124.913,389.0,1404.971,343.0,1514.71,226.0,1047.831,189.0,1183.91,201.0,1246.174,217.0,2078.048,302.0,2692.345,387,3717.176,171,1467.615
4128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.5,80.0,109.213,229.0,414.315,496.0,1052.226,574.0,1784.719,294.0,1058.792,237.0,970.146,149.0,695.885,123.0,710.96,160.0,964.215,175.0,1088.328,264.0,1899.13,318,2393.335,110,889.495
4129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.51,22.0,28.962,74.0,117.901,160.0,326.268,218.0,669.38,144.0,602.374,81.0,358.035,68.0,346.565,50.0,342.6,69.0,609.76,62.0,450.15,106.0,1056.185,127,989.225,48,412.65
4130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.402,5.0,4.97,43.0,52.662,120.0,207.825,217.0,558.006,325.0,1111.764,151.0,559.054,157.0,683.037,112.0,565.37,86.0,465.35,114.0,826.36,108.0,775.785,136.0,1204.945,173,1519.09,65,563.85
4131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,6.0,6.555,39.0,49.614,99.0,156.555,232.0,449.564,227.0,587.995,107.0,365.21,109.0,522.26,98.0,452.285,61.0,443.01,50.0,369.025,80.0,591.18,115.0,816.125,143,1220.815,56,469.36
4132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,4.0,4.068,78.0,96.206,228.0,383.999,603.0,1081.4,619.0,1642.049,288.0,1055.55,295.0,1159.31,192.0,903.095,134.0,900.14,126.0,783.42,169.0,1080.33,287.0,2131.275,378,3120.99,130,1077.35
4133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.56,66.0,77.494,231.0,375.593,462.0,941.135,467.0,1376.146,265.0,995.725,213.0,846.73,146.0,625.665,119.0,683.46,118.0,695.215,210.0,1537.795,335.0,2522.955,394,3131.06,149,1210.77
4151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.385,15.0,15.144,34.0,51.002,78.0,165.929,145.0,357.02,225.0,819.398,128.0,506.441,102.0,442.12,63.0,299.07,67.0,424.585,83.0,726.47,99.0,902.645,144.0,1231.198,193,1768.785,67,582.87
4152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,5.0,6.475,3.0,4.322,26.0,32.325,153.0,204.205,470.0,825.239,746.0,1670.246,1142.0,3543.14,601.0,2160.348,475.0,2068.816,332.0,1522.253,252.0,1300.13,375.0,2151.4,399.0,2884.962,494.0,3642.468,728,5688.985,286,2290.995
4153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,2.0,4.04,3.0,3.4,19.0,22.874,47.0,120.745,106.0,260.739,153.0,471.095,99.0,376.715,64.0,315.615,24.0,131.43,18.0,118.405,32.0,197.235,42.0,296.235,70.0,561.387,77,744.785,34,301.41
4154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.665,30.0,43.47,92.0,182.476,250.0,660.834,372.0,1238.205,200.0,756.145,148.0,719.565,124.0,590.648,87.0,507.593,94.0,583.361,127.0,892.471,180.0,1693.46,233,2183.035,83,741.725
4155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.13,2.0,9.09,8.0,10.061,18.0,87.944,28.0,100.245,53.0,203.913,35.0,173.235,25.0,136.49,17.0,90.55,14.0,105.03,15.0,159.102,21.0,318.929,31.0,458.4,36,440.365,11,107.29
4156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.476,20.0,33.462,28.0,46.56,70.0,193.668,131.0,445.52,75.0,305.985,63.0,302.158,39.0,196.33,44.0,274.485,42.0,284.06,57.0,461.4,45.0,356.21,67,631.24,20,198.07
4157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.165,1.0,0.16,5.0,7.052,16.0,15.962,130.0,156.375,270.0,468.302,492.0,1103.09,695.0,2016.091,394.0,1368.239,316.0,1281.553,216.0,1040.677,161.0,947.82,227.0,1521.373,223.0,1690.68,278.0,2227.105,337,3126.21,140,1127.66
4158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.54,0.0,0.0,20.0,22.572,45.0,72.145,68.0,133.035,95.0,250.97,56.0,167.205,37.0,132.255,33.0,140.06,22.0,86.76,35.0,178.315,36.0,217.414,36.0,221.905,53,359.665,27,228.77
4159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.92,0.0,0.0,1.0,0.125,3.0,2.29,17.0,19.684,118.0,148.476,275.0,489.353,396.0,862.818,553.0,1676.211,298.0,995.656,270.0,999.559,190.0,721.79,100.0,502.74,120.0,654.225,157.0,1006.082,198.0,1402.81,266,1943.425,118,973.02
4160,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,0.0,6.0,6.637,17.0,21.317,118.0,140.24,299.0,535.49,531.0,1145.703,674.0,2039.442,353.0,1160.955,344.0,1265.762,208.0,924.795,157.0,848.36,183.0,1050.984,216.0,1432.48,274.0,1861.09,380,2952.225,156,1261.17
4161,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,1.0,0.125,0.0,0.0,1.0,0.25,9.0,8.569,114.0,140.736,234.0,407.599,436.0,892.938,657.0,1828.145,379.0,1204.376,316.0,1140.015,156.0,672.315,112.0,540.15,133.0,757.33,156.0,960.615,230.0,1637.325,295,2115.71,127,920.46
4163,0.0,0.0,0.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,3.0,2.6,3.0,6.4,10.0,11.202,97.0,112.989,211.0,356.67,330.0,738.548,433.0,1317.932,239.0,841.176,207.0,851.48,165.0,724.725,109.0,685.28,147.0,973.405,138.0,1002.146,195.0,1729.174,292,2420.55,115,926.805
4164,0.0,0.0,0.0,0.0,1.0,0.48,2.0,1.51,2.0,1.16,0.0,0.0,2.0,2.878,9.0,14.315,108.0,133.159,194.0,362.274,314.0,720.997,567.0,1836.635,291.0,1061.155,246.0,1000.51,186.0,871.017,151.0,774.79,206.0,1264.565,283.0,1978.781,305.0,2286.3,405,3282.0,137,1179.26
4165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.08,0.0,0.0,4.0,4.003,18.0,20.061,229.0,278.949,703.0,1141.609,1119.0,2306.239,1301.0,3700.204,786.0,2529.449,651.0,2412.134,483.0,2129.71,327.0,1631.67,446.0,2726.354,449.0,2914.246,650.0,4521.989,829,6504.785,313,2421.7
4169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.93,7.0,8.835,20.0,32.237,38.0,88.78,55.0,113.164,88.0,288.813,71.0,249.51,37.0,202.322,33.0,194.66,29.0,200.545,44.0,331.7,41.0,365.552,60.0,650.23,74,778.645,23,198.085
4170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,29.05,4.0,5.692,17.0,20.086,62.0,88.08,156.0,287.154,262.0,624.719,423.0,1334.94,241.0,1113.624,160.0,669.651,133.0,659.55,126.0,676.55,146.0,1168.332,192.0,1502.89,296.0,2499.204,384,3458.115,145,1080.415
4171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.32,7.0,14.406,22.0,26.16,82.0,174.16,151.0,372.136,252.0,813.762,129.0,506.085,124.0,506.81,121.0,635.27,86.0,521.76,107.0,837.806,138.0,1195.289,191.0,1678.111,222,1988.965,70,666.165
4172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.85,6.0,8.962,42.0,69.76,97.0,221.559,105.0,356.39,56.0,262.633,34.0,148.68,44.0,315.535,23.0,207.485,35.0,261.304,40.0,548.97,65.0,926.465,78,1031.5,39,400.465
4173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.24,2.0,0.33,0.0,0.0,0.0,0.0,4.0,4.58,45.0,56.279,90.0,158.81,205.0,455.221,303.0,795.5,157.0,528.175,128.0,525.46,82.0,372.67,70.0,432.535,73.0,687.26,67.0,435.78,103.0,951.326,145,1259.77,53,513.375
4174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.155,31.0,54.735,64.0,150.665,90.0,249.965,52.0,205.23,32.0,138.67,30.0,186.28,17.0,228.66,20.0,229.345,29.0,272.425,47.0,692.26,63,549.425,26,197.9
4178,1.0,1.6,0.0,0.0,0.0,0.0,1.0,0.085,1.0,0.32,1.0,0.16,4.0,4.86,15.0,12.635,138.0,203.694,286.0,497.969,453.0,973.204,648.0,1797.419,362.0,1234.154,404.0,1396.755,184.0,913.86,150.0,814.51,204.0,1243.66,187.0,1603.271,307.0,2346.475,416,3866.695,140,1249.425
4179,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.37,4.0,0.81,0.0,0.0,6.0,5.3,22.0,21.929,153.0,182.762,240.0,424.303,384.0,860.676,563.0,1574.04,301.0,1070.91,212.0,751.422,160.0,662.118,129.0,659.663,164.0,943.95,186.0,1297.879,255.0,1726.685,327,2493.43,122,939.585
4183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.625,1.0,0.16,0.0,0.0,2.0,3.102,14.0,18.501,31.0,55.604,86.0,177.267,84.0,223.235,55.0,164.945,28.0,103.345,27.0,88.275,24.0,187.56,28.0,193.75,24.0,149.45,43.0,319.26,52,332.06,19,169.17
4184,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,1.0,0.16,1.0,0.16,2.0,3.054,9.0,10.682,223.0,241.144,193.0,321.606,280.0,545.398,340.0,754.633,157.0,456.937,147.0,452.91,107.0,411.77,93.0,400.64,118.0,590.525,132.0,810.025,176.0,1165.255,288,2081.44,128,860.125
4205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,23.0,26.31,111.0,170.485,157.0,271.578,212.0,521.04,88.0,268.475,77.0,247.38,38.0,135.875,35.0,160.81,55.0,346.11,82.0,499.01,105.0,786.46,116,888.395,41,313.145
4207,0.0,0.0,0.0,0.0,3.0,3.88,1.0,0.495,1.0,0.4,0.0,0.0,5.0,12.65,31.0,40.27,268.0,338.259,737.0,1292.944,1263.0,2692.812,1552.0,4602.841,867.0,3462.78,673.0,2739.575,529.0,2905.78,469.0,2818.545,641.0,5207.21,806.0,6454.415,1021.0,8391.21,1318,11568.43,521,4767.915
4208,1.0,0.6,0.0,0.0,0.0,0.0,1.0,0.492,1.0,2.1,0.0,0.0,1.0,1.002,19.0,22.993,76.0,93.022,292.0,493.419,529.0,1150.182,563.0,1699.606,320.0,1127.7,280.0,1240.87,202.0,1046.34,196.0,1066.95,276.0,2106.505,361.0,2974.77,519.0,4027.98,610,5223.605,244,2201.575
4209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,21.046,69.0,97.662,323.0,597.633,689.0,1521.943,825.0,2491.297,496.0,1808.14,541.0,2513.333,442.0,2295.894,350.0,2222.1,563.0,3401.617,881.0,5846.787,1270.0,9226.049,1605,12802.175,602,4999.675
4210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.338,54.0,71.294,249.0,481.337,513.0,1196.293,604.0,1952.478,346.0,1328.875,265.0,1144.38,228.0,1101.595,221.0,1299.89,263.0,1675.645,325.0,2358.21,486.0,3989.37,562,4766.775,230,2022.225
4211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,2.0,1.986,23.0,28.676,217.0,272.446,748.0,1353.955,1562.0,3615.815,1617.0,5025.207,887.0,3508.112,757.0,3465.126,610.0,3188.282,565.0,3122.279,686.0,4324.731,616.0,4414.422,1001.0,7740.91,1167,9854.185,396,3393.885
4212,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.0,2.0,0.0,0.0,0.0,0.0,5.0,2.815,61.0,73.734,387.0,665.464,795.0,1881.626,764.0,2448.151,453.0,1774.142,379.0,1739.515,339.0,1660.48,351.0,2169.807,454.0,3174.78,502.0,3864.026,599.0,5170.553,771,7006.33,288,2764.635
4213,0.0,0.0,2.0,4.3,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.785,21.0,35.592,111.0,150.179,447.0,827.699,882.0,2169.346,826.0,2756.295,508.0,2107.905,410.0,1793.627,332.0,1635.57,238.0,1546.195,366.0,2506.278,362.0,2650.0,520.0,4296.72,638,5581.48,220,2024.56
4214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.336,19.0,25.107,148.0,177.012,562.0,927.964,1063.0,2419.182,1068.0,3417.527,591.0,2326.466,430.0,2119.78,341.0,1736.896,282.0,2118.906,356.0,3432.11,392.0,3600.699,555.0,4699.292,723,6498.471,260,2155.27
4215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,10.0,10.597,83.0,120.972,327.0,573.997,528.0,1082.817,549.0,1465.892,277.0,1132.528,214.0,1072.935,175.0,951.99,136.0,1154.747,181.0,1515.846,241.0,1949.175,359.0,2858.59,467,3990.725,186,1580.11
4216,0.0,0.0,0.0,0.0,1.0,0.99,4.0,1.735,1.0,0.23,0.0,0.0,3.0,2.55,14.0,21.86,134.0,155.246,469.0,823.34,940.0,1901.745,954.0,2858.118,403.0,1488.688,358.0,1609.993,279.0,1358.7,260.0,1348.555,296.0,1859.435,333.0,2340.838,410.0,3347.51,620,5188.515,237,1873.27
4217,0.0,0.0,0.0,0.0,1.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.102,41.0,46.844,218.0,393.155,431.0,1087.949,460.0,1624.486,257.0,1049.324,241.0,1115.851,172.0,882.599,156.0,1087.567,212.0,1546.304,221.0,1842.965,330.0,3207.62,411,4154.146,126,1226.77
4218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,3.0,2.539,6.0,6.012,94.0,116.752,288.0,508.604,571.0,1413.819,634.0,2081.395,350.0,1388.348,256.0,1137.931,190.0,997.805,196.0,1159.145,250.0,1654.345,261.0,1885.823,346.0,3075.276,395,3446.245,150,1378.205
4219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,1.0,1.44,4.0,8.96,4.0,38.4,4.0,11.035,0.0,0.0,2.0,16.0,1.0,10.07,0.0,0.0,0.0,0.0,0.0,0.0,1,6.66,0,0.0
4220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.503,9.0,9.492,90.0,114.102,298.0,524.201,718.0,1618.208,585.0,1805.833,398.0,1581.09,289.0,1248.53,231.0,1463.39,220.0,1412.065,224.0,1614.501,329.0,2738.318,376.0,3328.54,549,4802.025,199,1808.63
4221,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,1.0,0.16,1.0,0.16,10.0,12.442,115.0,136.216,389.0,673.728,827.0,1761.001,673.0,1914.285,360.0,1284.823,297.0,1127.117,182.0,799.529,181.0,931.745,235.0,1319.295,254.0,1673.485,324.0,2446.405,414,3143.2,169,1420.265
4223,1.0,1.5,1.0,1.5,0.0,0.0,2.0,3.5,0.0,0.0,3.0,6.59,9.0,12.265,19.0,29.909,77.0,92.992,216.0,401.095,505.0,1248.405,400.0,1170.771,200.0,785.275,187.0,883.18,147.0,669.1,100.0,601.025,162.0,1154.82,151.0,1224.98,180.0,1421.34,233,2197.325,91,713.865
