Postcode,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,AVG,Total
2060.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,1.02,18.55,51.75,73.69,22.27,50.59,19.25,78.295,173.685,82.54,75.445,159.05,421.575,62.0,61.57238095238095,1293.02
2061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,10.71,6.0,21.24,0.0,0.0,0.0,22.116,21.924,0.0,54.54,6.615,0.0,0.0,6.865000000000001,144.16500000000002
2062.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,2.1,6.48,46.005,19.105,7.635,31.78,32.059,23.435,26.49,91.705,109.025,144.625,155.565,61.92,36.13471428571429,758.8290000000001
2063.0,0.0,0.0,0.0,0.0,1.225,0.0,7.47,3.5,6.55,94.565,70.69,63.51,43.18,83.947,130.976,157.8,191.315,303.355,418.89,540.89,314.24,115.81442857142858,2432.103
2064.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,1.23,3.13,83.79,72.0,12.51,16.35,107.031,141.055,145.28,356.735,369.03,200.86,768.05,165.67,116.45338095238094,2445.5209999999997
2065.0,0.0,0.0,0.0,0.0,0.0,0.0,6.105,11.635,24.545,215.982,164.429,174.255,73.195,143.779,121.8,243.167,145.15,383.14,404.265,770.705,448.515,158.60319047619046,3330.667
2066.0,0.0,0.0,0.0,1.26,2.88,3.04,7.63,11.555,40.625,389.227,326.83,227.885,239.875,331.891,322.26,314.395,560.16,1008.668,1021.044,1765.26,712.135,346.98190476190473,7286.62
2067.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.08,20.01,218.716,224.339,90.552,120.333,113.043,137.259,155.21,340.924,397.495,466.635,712.005,254.44,154.94242857142856,3253.7909999999997
2068.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79,8.67,20.65,224.304,214.184,112.705,96.2,203.2,212.746,161.1,291.695,345.122,978.69,1317.6,619.15,229.32409523809523,4815.806
2069.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,7.45,8.67,222.404,234.319,86.855,100.876,171.976,184.892,182.393,265.251,577.398,582.1,1134.48,494.19,202.7663809523809,4258.093999999999
2070.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,3.81,29.09,169.459,170.6,111.296,57.193,136.18,126.25,139.462,237.505,497.482,575.745,1161.395,501.025,186.68961904761903,3920.482
2071.0,0.0,0.0,0.0,0.0,1.5,0.0,6.85,14.17,13.295,176.95,153.54,70.78,90.665,163.613,171.12,155.294,198.999,317.365,547.195,1219.12,375.615,175.051,3676.071
2072.0,0.0,1.5,0.0,0.0,1.36,0.0,0.0,2.05,6.87,80.216,51.85,27.99,20.35,151.225,62.525,106.295,231.576,196.405,244.6,386.755,152.69,82.10747619047619,1724.257
2073.0,0.0,0.0,0.0,0.0,0.0,0.0,2.855,0.0,15.3,225.228,208.804,129.075,132.998,214.991,215.641,193.825,581.122,647.792,639.73,1072.69,617.62,233.22242857142854,4897.670999999999
2074.0,0.0,1.8,0.0,0.0,0.0,0.0,2.982,13.144,29.785,397.768,310.337,157.695,148.997,300.56,288.207,233.81,499.572,610.98,1123.2,1942.185,769.17,325.2472380952381,6830.192000000001
2075.0,0.0,0.0,1.5,0.0,2.1,0.0,0.0,1.02,24.19,286.419,204.889,159.585,109.119,137.878,235.733,219.071,391.965,797.765,704.065,2096.08,1045.64,305.57233333333335,6417.019
2076.0,0.0,0.0,0.0,0.0,0.0,0.0,6.09,15.885,44.167,309.077,269.359,223.535,192.38,441.592,544.77,411.885,443.824,573.155,1087.16,1544.5,736.22,325.8856666666667,6843.599
2077.0,0.0,0.0,0.0,0.84,1.5,2.31,9.16,11.972,63.395,382.385,365.775,250.255,260.93,505.316,367.065,318.89,632.688,958.91,1192.185,1939.0,1054.12,396.0331428571429,8316.696
2079.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55,8.85,143.983,126.285,67.145,82.49,109.44,111.915,62.74,155.62,306.959,363.26,665.615,331.935,121.08509523809524,2542.787
2080.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,1.68,2.54,57.32,32.455,37.38,71.28,27.285,30.21,43.24,24.45,93.84,272.165,393.675,57.94,54.55714285714286,1145.7
2081.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43,3.37,20.65,227.685,144.445,79.34,45.43,76.4,96.725,104.905,149.717,237.945,407.17,516.27,193.455,109.997,2309.937
2082.0,0.0,0.0,0.96,1.56,1.8,0.0,0.0,2.655,20.62,149.795,160.879,66.351,31.605,94.92,125.58,110.56,167.295,223.835,841.265,579.54,203.545,132.51261904761904,2782.765
2083.0,0.0,1.95,0.0,0.4,0.125,0.0,1.55,3.53,0.0,60.57,51.17,89.815,28.06,43.985,58.2,41.46,51.53,77.967,119.415,282.81,61.79,46.396523809523806,974.327
2084.0,0.0,0.0,0.0,4.2,0.0,3.1,3.005,15.12,15.24,147.495,118.658,52.97,76.81,57.87,163.235,56.115,275.357,176.315,289.252,535.225,167.58,102.74033333333334,2157.547
2085.0,0.0,0.0,0.0,0.0,0.0,0.0,2.577,6.24,29.91,324.814,230.495,118.65,120.85,319.94,305.815,321.585,322.139,432.88,647.335,1111.53,447.21,225.80809523809526,4741.97
2086.0,0.0,0.0,0.0,2.04,0.0,0.0,1.0,5.93,37.57,346.185,220.1,130.83,98.642,210.607,149.19,78.585,282.43,452.407,655.255,1391.195,562.255,220.20100000000002,4624.2210000000005
2087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,28.13,367.175,186.02,208.473,134.129,211.612,153.796,157.58,193.126,556.91,658.805,1094.635,438.565,209.14314285714283,4392.005999999999
2088.0,1.5,0.0,0.0,0.0,1.5,0.0,12.79,23.4,31.665,166.295,248.275,93.377,109.917,174.556,225.575,205.867,246.843,658.977,820.7,1576.095,424.77,239.14771428571433,5022.102000000001
2089.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,3.03,11.17,23.405,9.945,7.38,13.27,31.13,13.43,28.245,82.831,113.21,275.59,43.38,31.28885714285714,657.0659999999999
2090.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,2.4,40.08,61.64,45.035,32.81,34.036,51.87,33.22,53.62,77.68,89.27,172.21,270.89,58.6,48.80004761904762,1024.801
2092.0,0.0,0.0,2.1,0.0,0.0,0.0,2.1,3.84,8.135,127.574,117.965,49.245,154.33,72.21,77.269,124.595,235.042,194.849,376.71,857.78,152.82,121.74114285714288,2556.5640000000003
2093.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,11.69,36.035,345.147,215.494,91.485,128.14,295.214,202.125,294.59,349.581,585.305,1132.291,1549.98,627.325,279.4810476190476,5869.102
2094.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,3.96,4.45,54.0,43.28,22.535,12.96,14.0,36.13,32.61,73.92,76.13,65.01,262.46,95.36,38.02166666666667,798.455
2095.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,6.7,22.895,111.97,82.19,58.569,47.725,60.054,89.143,102.064,104.075,253.28,260.949,477.915,149.32,87.0642380952381,1828.349
2096.0,0.0,0.0,0.0,3.2,0.96,0.0,1.02,10.563,12.835,167.7,201.45,88.865,71.87,120.853,130.34,196.325,141.2,304.515,345.925,790.98,276.55,136.4357619047619,2865.151
2097.0,0.0,1.5,0.0,0.0,0.0,1.575,3.0,6.12,32.975,299.018,254.668,88.938,72.055,163.565,115.603,151.17,224.198,468.075,512.415,1083.885,389.5,184.20285714285714,3868.26
2099.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,28.97,45.705,586.955,403.082,213.145,171.457,339.224,302.73,292.375,405.058,841.537,1337.218,1888.635,961.76,372.35004761904764,7819.351000000001
2100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,15.01,39.21,473.904,351.67,170.472,118.305,319.363,447.679,393.247,358.44,986.41,1387.719,2064.495,894.72,382.03114285714287,8022.654
2101.0,0.0,0.0,0.0,2.38,0.0,0.0,6.15,22.685,29.7,366.64,267.85,132.481,132.99,196.085,212.797,151.765,253.045,415.06,750.399,1048.66,550.1,216.1327142857143,4538.787
2102.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,6.27,10.68,144.519,119.61,40.355,49.94,151.54,133.591,129.26,87.151,250.345,543.325,800.55,256.425,129.74814285714288,2724.7110000000002
2103.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,19.61,39.6,242.424,138.42,66.815,73.51,104.37,231.68,100.858,239.04,455.007,427.69,1121.295,385.92,173.70185714285714,3647.739
2104.0,0.0,0.0,0.0,0.16,0.0,0.0,8.05,10.23,12.165,93.35,38.98,37.355,22.75,20.1,57.605,82.27,143.885,137.05,242.035,325.175,104.975,63.62547619047619,1336.135
2105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,9.09,30.34,26.514,14.16,0.0,24.26,28.51,45.705,36.12,72.514,159.455,92.435,74.99,29.388238095238098,617.153
2106.0,0.0,1.5,0.0,0.0,1.6,0.0,1.67,15.17,34.88,117.42,96.934,50.345,21.82,63.93,87.06,75.449,143.029,155.797,303.035,528.885,266.52,93.57352380952382,1965.044
2107.0,0.0,0.0,1.95,0.0,0.0,3.64,5.19,17.57,43.16,283.34,172.16,83.92,100.635,186.478,173.876,189.97,333.787,465.6,598.416,1014.365,440.57,195.93461904761904,4114.6269999999995
2108.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94,0.0,16.26,64.88,19.27,14.89,23.52,12.885,41.66,17.51,48.695,59.005,33.73,167.31,49.905,27.402857142857144,575.46
2109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0057142857142858,21.12
2110.0,0.0,0.0,0.0,0.0,0.0,1.4,14.072,17.402,11.7,105.424,146.607,37.93,54.44,53.883,110.22,110.917,246.668,215.225,337.705,557.34,201.485,105.82942857142858,2222.418
2111.0,0.0,0.0,4.5,0.0,0.0,0.0,1.085,6.536,21.84,160.915,169.73,110.218,52.259,125.461,180.761,137.995,255.51,515.082,524.295,931.923,306.335,166.87833333333333,3504.4449999999997
2112.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,7.092,35.569,401.948,340.65,248.615,268.16,188.775,234.23,174.502,361.398,655.877,1001.45,2160.69,816.265,328.3867142857143,6896.121
2113.0,0.0,0.0,0.0,0.0,0.0,0.0,4.65,7.635,28.05,432.22,242.27,135.754,72.144,131.82,402.228,341.714,558.211,616.989,809.025,1760.505,732.635,298.85,6275.85
2114.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,7.712,21.91,221.47,286.077,203.01,247.025,199.994,158.803,145.46,287.11,271.89,642.72,1275.62,501.385,212.93742857142857,4471.686
2115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,133.074,167.879,103.055,80.925,93.25,120.955,167.59,142.299,203.04,512.18,690.44,202.12,125.24080952380952,2630.057
2116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,6.07,136.267,90.101,65.005,80.73,164.625,77.105,187.69,389.805,404.515,333.105,553.645,199.355,128.048,2689.0080000000003
2117.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,9.202,30.95,252.169,310.323,201.914,154.04,229.455,156.695,156.495,261.45,498.009,744.32,1280.4,586.025,232.17366666666666,4875.647
2118.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,11.8,60.12,541.908,559.65,309.805,121.565,266.79,182.365,218.31,320.77,508.36,983.795,1935.705,838.875,326.800380952381,6862.808
2119.0,0.0,0.0,0.0,0.0,0.0,0.0,2.355,6.012,25.08,208.209,195.799,139.26,38.34,107.255,147.95,98.235,270.615,387.325,603.71,804.9,482.48,167.5011904761905,3517.525
2120.0,0.0,0.6,0.0,0.125,0.0,0.0,0.0,10.005,49.676,315.61,264.509,229.8,270.655,302.476,337.398,246.513,434.575,744.77,1242.77,2191.705,758.34,352.3584285714286,7399.527
2121.0,0.0,0.0,0.0,0.0,0.0,3.72,5.043,17.19,48.242,419.494,439.283,276.56,145.005,260.975,182.045,198.49,353.265,710.984,1036.575,1942.27,855.67,328.3243333333333,6894.811
2122.0,0.0,0.0,0.0,1.25,0.0,0.93,1.02,11.057,77.43,388.936,520.295,329.675,176.05,266.273,245.94,207.44,287.437,478.696,847.185,1827.63,629.695,299.8542380952381,6296.939
2123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16285714285714287,3.42
2124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.54,0.0,0.0,0.0,99.11,0.0,3.835,0.0,0.0,39.6,7.004047619047619,147.085
2125.0,0.0,0.0,0.0,2.56,0.16,0.0,0.0,11.61,48.35,555.584,385.033,293.43,197.09,352.985,267.055,253.145,425.334,737.229,980.38,2212.925,1107.4,372.87,7830.27
2126.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,10.312,37.04,523.151,496.803,303.23,184.4,294.918,231.925,294.005,602.945,631.968,1040.072,2365.375,1115.315,387.26376190476196,8132.539000000001
2127.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,1.05,0.0,8.87,7.53,13.6,10.95,199.605,179.83,142.46,135.07,339.295,341.575,245.55,82.33,84.36738095238096,1771.715
2128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,1.02,20.2,47.97,34.645,205.37,204.0,116.12,151.96,342.265,418.075,276.035,496.31,130.28,116.43857142857145,2445.2100000000005
2130.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.99,6.86,57.07,54.31,9.52,18.12,119.85,37.95,68.886,38.147,99.635,92.96,186.915,98.96,42.43204761904762,891.0730000000001
2131.0,0.0,0.0,2.1,0.0,0.48,0.0,8.215,3.61,19.68,115.035,189.35,111.605,28.265,216.868,112.366,140.29,64.818,446.015,433.84,714.845,213.775,134.34080952380953,2821.157
2132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,16.8,119.819,131.54,67.78,40.59,98.61,89.279,74.163,91.23,356.604,246.495,448.9,234.755,96.07404761904763,2017.5550000000003
2133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,5.08,99.04,145.815,128.53,47.28,36.439,52.56,23.68,69.693,272.804,267.233,434.7,194.98,84.70590476190476,1778.824
2134.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,3.03,8.6,143.718,165.73,86.57,55.225,181.23,60.492,13.0,39.42,203.525,158.01,566.69,193.63,89.55999999999999,1880.7599999999998
2135.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,6.36,30.31,185.605,459.505,175.6,115.07,187.8,204.3,173.365,431.745,549.589,1000.25,1439.615,582.36,263.9482857142857,5542.914
2136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.71,56.985,116.363,108.035,45.12,51.95,51.6,85.15,105.54,298.14,529.375,589.285,284.17,111.30585714285714,2337.423
2137.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.28,25.583,250.87,337.35,223.295,94.7,146.694,173.94,262.859,304.26,695.368,624.315,1185.299,593.055,234.42228571428572,4922.868
2138.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.02,10.64,95.81,145.025,100.095,62.925,130.19,88.71,173.52,128.485,787.93,266.11,537.57,354.265,137.26166666666666,2882.495
2140.0,0.0,0.0,0.0,1.92,1.5,0.0,2.675,0.0,2.01,40.854,87.86,54.87,35.59,82.0,51.1,144.66,33.91,186.72,79.37,645.785,47.73,71.35971428571429,1498.554
2141.0,0.0,0.0,0.0,0.0,0.0,2.185,0.0,1.485,24.11,299.015,502.104,507.9,154.935,396.364,247.245,269.89,281.115,760.545,697.355,1761.83,672.23,313.2527619047619,6578.307999999999
2142.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,2.01,29.81,188.065,255.159,283.5,123.44,199.45,220.46,133.52,248.765,638.925,634.235,1221.585,436.48,219.85257142857145,4616.904
2143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,110.21,181.08,146.82,53.58,114.2,148.67,152.595,217.395,235.6,551.927,476.075,379.2,132.11866666666666,2774.4919999999997
2144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,33.79,210.69,410.654,406.735,213.895,461.1,438.465,454.52,508.1,548.528,1242.97,1875.53,844.025,364.30961904761904,7650.5019999999995
2145.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,16.83,98.252,1126.326,1299.373,1198.815,514.075,867.859,1150.233,773.282,851.917,2443.575,4323.857,6982.079,2911.535,1169.5027619047619,24559.558
2146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,6.585,33.152,283.378,411.535,355.975,134.9,224.595,215.165,201.229,319.815,749.398,686.185,1601.625,686.76,281.4546190476191,5910.5470000000005
2147.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99,32.564,104.63,854.276,915.443,640.346,516.935,689.331,717.765,784.545,775.419,1679.713,2551.13,4053.725,1607.495,758.4431904761905,15927.307
2148.0,0.0,0.0,0.0,2.4,0.0,0.0,14.28,136.336,155.315,1128.201,1321.013,1308.599,989.06,961.44,969.325,975.18,1996.81,2585.584,3847.674,7415.028,2890.035,1271.2514285714283,26696.279999999995
2150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,7.395,93.83,83.665,80.965,70.625,87.25,60.26,108.99,219.655,145.595,444.975,636.95,220.94,107.72119047619047,2262.145
2151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.96,28.14,342.844,249.645,172.13,172.59,181.44,123.625,300.965,307.39,617.765,744.612,1509.455,772.525,263.1945714285714,5527.085999999999
2152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,17.745,170.094,198.53,121.929,72.255,105.243,110.755,148.84,319.4,254.18,454.14,643.605,370.08,142.4255238095238,2990.936
2153.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,30.362,128.83,1530.33,1610.049,1088.712,730.18,1140.609,1033.66,887.422,1254.052,2286.565,3844.228,7153.634,3425.15,1245.0134761904762,26145.283000000003
2154.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95,12.262,114.582,1066.317,1001.019,669.555,478.931,679.52,511.249,647.343,1060.114,1352.104,2094.93,4981.69,2575.665,821.3443333333333,17248.231
2155.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,10.55,109.558,1495.784,1300.416,1101.405,995.254,1294.324,1545.33,1302.056,2707.268,4762.266,8025.01,14477.292,6223.88,2159.613952380952,45351.893
2156.0,0.0,0.0,0.0,0.0,0.0,0.0,6.315,12.565,80.78,577.677,354.778,284.8,303.81,500.563,355.925,415.292,870.802,990.413,1799.38,2537.055,948.56,478.0340476190476,10038.715
2157.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,4.86,26.695,128.713,100.87,95.65,44.69,72.71,203.805,141.049,262.75,603.085,319.27,898.75,210.91,148.52366666666666,3118.997
2158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.75,24.56,218.83,199.063,136.835,136.79,315.156,293.625,262.484,537.894,632.589,581.555,1468.74,502.19,253.28861904761902,5319.061
2159.0,0.0,0.0,0.6,0.0,0.0,0.0,5.04,13.17,36.895,147.129,206.149,122.021,71.57,77.73,159.535,114.11,345.514,415.443,723.32,570.81,288.04,157.00361904761905,3297.076
2160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.62,34.924,312.385,451.97,386.065,149.91,226.8,292.51,335.557,297.345,787.685,728.748,1891.47,802.6,319.6947142857143,6713.589000000001
2161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,39.56,210.914,370.084,328.505,260.765,223.1,621.335,712.98,661.155,814.47,1759.895,1818.205,944.9,417.5165714285714,8767.848
2162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,17.84,187.465,283.39,301.975,243.5,270.995,364.135,240.865,240.07,716.27,646.115,1589.845,580.385,270.65904761904767,5683.840000000001
2163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,10.2,80.49,169.36,115.505,49.249,403.93,89.11,170.935,269.53,245.395,211.47,902.355,479.44,152.28376190476192,3197.9590000000003
2164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.02,28.79,292.514,491.852,460.08,784.93,982.905,1007.48,1177.99,1522.334,3090.5,2572.145,3997.785,1293.69,843.3340476190476,17710.015
2165.0,0.0,0.0,0.0,0.0,0.0,2.48,2.97,4.545,56.5,515.552,842.145,699.75,310.376,510.055,636.54,450.925,860.798,1221.763,1286.856,2564.895,1003.41,522.36,10969.56
2166.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,5.412,37.31,721.586,1510.072,1046.73,515.488,568.055,625.2,398.29,689.71,1417.07,1197.925,3141.79,1425.03,633.3660952380952,13300.688
2167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,16.27,178.065,190.969,234.325,165.225,227.738,147.62,165.025,170.415,484.73,772.975,1266.075,386.895,209.87223809523806,4407.316999999999
2168.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,4.53,62.545,607.486,1060.353,1089.893,384.155,522.12,540.015,331.405,637.095,1089.584,1805.47,3950.395,1702.33,656.6274285714286,13789.176
2170.0,0.0,0.0,0.0,0.0,5.64,1.24,0.96,16.302,158.24,1496.417,2225.237,2127.955,1085.475,1905.187,1936.08,1493.635,2926.255,4769.245,7517.681,12075.859,4823.19,2122.1237142857144,44564.598
2171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.485,37.38,394.03,835.259,896.396,575.339,687.21,725.986,776.145,1064.502,1504.962,2916.989,5039.57,2804.47,869.7963333333332,18265.722999999998
2172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.485,3.06,44.494,69.41,87.08,45.58,42.16,107.897,34.283,121.115,202.685,276.175,612.0,197.33,87.84542857142857,1844.754
2173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,6.555,14.825,251.678,372.608,341.68,162.945,175.09,176.37,170.135,277.8,347.245,699.915,1673.68,744.87,257.92266666666666,5416.376
2174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,1.0,0.0,32.28,38.9,141.24,97.015,158.055,401.02,1187.95,1480.685,3270.68,1223.04,382.51690476190475,8032.855
2175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,3.57,26.995,78.582,50.62,73.221,184.7,85.991,253.95,226.234,650.745,199.32,725.085,312.98,136.813,2873.073
2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.655,66.34,1134.632,1520.761,1146.89,762.135,760.788,690.946,564.38,976.658,1506.632,2573.231,4958.895,2848.535,929.5941904761904,19521.478
2177.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.99,15.11,280.167,544.009,448.225,184.47,282.115,184.49,176.809,360.96,445.55,600.834,1685.92,967.745,294.20447619047616,6178.294
2178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86,53.29,191.86,158.455,127.65,234.01,139.02,149.555,287.895,747.969,406.815,985.94,429.26,187.2656666666667,3932.5790000000006
2179.0,1.69,0.0,0.0,0.0,0.0,0.0,1.32,8.27,16.89,95.24,111.405,112.635,42.66,164.25,118.66,250.66,222.636,572.495,1585.64,4334.825,2239.055,470.39671428571427,9878.331
2190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.95,35.07,182.079,362.371,391.2,217.19,437.71,569.96,604.65,333.85,535.47,936.855,2059.115,995.285,365.0359523809523,7665.754999999999
2191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,3.0,66.55,80.515,58.74,57.32,65.55,39.26,27.545,52.97,60.665,187.56,235.52,171.92,52.79261904761905,1108.645
2192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,11.42,97.85,148.54,145.519,52.79,47.5,114.155,81.8,79.6,222.455,308.68,252.76,222.04,85.05233333333334,1786.099
2193.0,0.0,0.0,1.56,0.0,0.0,0.0,1.4,6.634,23.77,204.49,213.995,113.599,192.06,100.6,106.425,89.0,127.6,400.317,417.8,673.22,314.755,142.2488095238095,2987.225
2194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.415,114.005,218.286,183.485,34.5,70.525,94.05,198.07,88.25,251.17,266.0,474.53,274.08,109.01742857142857,2289.366
2195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,6.09,96.135,176.61,256.235,38.666,59.345,123.99,120.93,192.995,181.05,512.8,497.03,311.215,122.57814285714286,2574.141
2196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,26.515,221.179,374.859,480.31,156.26,219.215,258.125,291.675,340.775,508.255,788.26,1521.025,831.2,286.6234761904762,6019.093
2197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.992,6.63,100.055,162.529,142.22,64.45,141.23,139.35,143.81,179.695,203.735,315.255,744.195,280.85,125.04742857142858,2625.996
2198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,101.915,140.053,112.584,61.82,144.99,83.795,92.32,140.06,291.7,321.86,646.525,221.33,112.77580952380951,2368.292
2199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,19.365,168.744,255.12,307.7,135.3,310.87,178.745,137.27,156.759,270.48,787.88,1015.93,481.19,201.2558571428571,4226.373
2200.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.96,30.33,304.517,566.465,555.88,418.335,485.495,602.15,501.66,819.422,909.275,1780.153,2449.545,1376.145,514.6348571428572,10807.332
2203.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.99,11.16,116.194,135.37,95.325,29.58,71.902,88.937,77.15,72.875,257.184,213.785,424.4,173.195,84.25938095238095,1769.447
2204.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.91,45.37,192.607,283.319,284.245,282.29,395.161,356.655,188.304,793.185,659.93,670.14,1270.015,441.12,279.6405238095238,5872.451
2205.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,2.535,10.484,118.985,132.995,59.44,40.453,91.515,136.57,70.32,203.115,173.725,320.81,627.41,243.08,106.3565238095238,2233.4869999999996
2206.0,0.0,0.0,0.0,0.0,0.0,1.575,0.0,9.925,25.17,153.122,233.654,206.8,161.905,130.3,147.795,263.595,309.876,427.52,594.152,868.56,312.925,183.1844761904762,3846.8740000000003
2207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.857,33.64,262.223,342.994,268.705,183.245,237.63,274.545,204.675,282.169,634.89,730.095,1238.885,525.715,249.108,5231.268
2208.0,0.0,0.0,0.0,0.0,0.0,0.0,1.485,8.41,23.85,171.7,168.695,113.59,52.24,404.98,94.651,107.507,297.76,491.674,657.83,1105.485,314.03,191.13747619047618,4013.8869999999997
2209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69,17.795,253.962,284.829,267.49,62.925,97.39,128.905,85.68,199.71,372.525,585.0,794.36,348.29,166.74052380952384,3501.5510000000004
2210.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,14.37,42.985,432.283,574.48,376.565,288.717,282.745,417.225,476.584,544.62,717.92,1306.677,2142.64,1051.94,412.9762380952381,8672.501
2211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,13.25,219.557,290.25,269.84,168.165,130.83,230.86,241.27,491.845,875.91,906.315,1696.92,748.62,299.31485714285714,6285.612
